,tweet,filtered_tweets,label,score
7925,"https://t.co/MG7ptjnHPn

#HunterBiden #HunterBidenEmails #hunterscrackpipe #WheresHunter #Hunterbidenlaptop #BidenCrimeFamily #Biden #BidenHarris2020 #CorruptBiden #Corruption #corrupt #wheresthemoneyjoe #Ukraine #Burisma #China #Russia","httpstcomg7ptjnhpn

hunterbiden hunterbidenemails hunterscrackpipe whereshunter hunterbidenlaptop bidencrimefamily biden bidenharris2020 corruptbiden corruption corrupt wheresthemoneyjoe ukraine burisma china russia",negative,0.6115800142288208
7926,"My answer to Do you think Joe Biden will win the 2020 election and why do you think so? https://t.co/3VGmr8LcLl #Trump 
@realDonaldTrump #ABC #CBS #NBC #BBC #MSNBC #NewYorkTimes #WashingtonPost #London #Paris #Reuters #BreakingNews #FoxNews #NYC #Bloomber #Biden #Harris #MAGA #DC https://t.co/ikuih597Oq","my answer to do you think joe biden will win the 2020 election and why do you think so httpstco3vgmr8lcll trump 
realdonaldtrump abc cbs nbc bbc msnbc newyorktimes washingtonpost london paris reuters breakingnews foxnews nyc bloomber biden harris maga dc httpstcoikuih597oq",neutral,0.8270148634910583
7927,#BidenTownHall #Biden #FDT,bidentownhall biden fdt,neutral,0.762172520160675
7928,"@jack @nypost @jack, Are you going to properly report the in-kind political contributions you are giving #Biden all other Democrats?",jack nypost jack are you going to properly report the inkind political contributions you are giving biden all other democrats,neutral,0.48965248465538025
7929,"@AP Transparency at its finest! America this is what we need, this is LEADERSHIP 👏👏👏 #VoteBidenHarris2020 #VoteBidenHarris #JoeBiden #KamalaHarris #America #USA #EarlyVoting #VoteTrumpOut #VoteTrumpOut2020 #DumpTrump",ap transparency at its finest america this is what we need this is leadership  votebidenharris2020 votebidenharris joebiden kamalaharris america usa earlyvoting votetrumpout votetrumpout2020 dumptrump,neutral,0.48988330364227295
7930,#Russian #USIntelligence #TrumpCrimeFamily #Biden #BidenHarris2020ToSaveAmerica https://t.co/fbFJb76oB3,russian usintelligence trumpcrimefamily biden bidenharris2020tosaveamerica httpstcofbfjb76ob3,neutral,0.7308552861213684
7931,@AriFleischer The MSM is trying to shove #JoeBiden down the throats of the American voters. I pray they won’t be successful.,arifleischer the msm is trying to shove joebiden down the throats of the american voters i pray they wont be successful,negative,0.8514523506164551
7932,"Another lie. #JoeBiden is on tape saying the opposite! Look it up, or are you afraid of the #truth?",another lie joebiden is on tape saying the opposite look it up or are you afraid of the truth,negative,0.7126321792602539
7933,"on Hunter #Biden #NYPost story

""Hunter was a disaster""
""Joe Biden is a corrupt politician. I've been saying this for a long time. Everybody in Washington knows this""

#Election2020 
#ElectionDay 
#HunterBiden","on hunter biden nypost story

hunter was a disaster
joe biden is a corrupt politician ive been saying this for a long time everybody in washington knows this

election2020 
electionday 
hunterbiden",negative,0.8502491116523743
7934,"Rudy Giuliani blocked me. What is he so afraid of?

#Vote #Biden https://t.co/iXqUkzpwo6","rudy giuliani blocked me what is he so afraid of

vote biden httpstcoixqukzpwo6",negative,0.7149525284767151
7935,https://t.co/foxDVWNzF6 #JoeBiden #BidenHarris2020,httpstcofoxdvwnzf6 joebiden bidenharris2020,neutral,0.8775782585144043
7936,@ViennaRosee If you support #Biden that mean you support #CCPChina #China,viennarosee if you support biden that mean you support ccpchina china,neutral,0.8410558104515076
7937,"THIS IS A LIE. #JOEBIDEN IS ON VIDEO - BRAGGING ABOUT IT.

""Joe Biden did not push out a Ukrainian prosecutor for investigating his son, The Washington Post confirms""  https://t.co/ZQeLRRAlEx","this is a lie joebiden is on video  bragging about it

joe biden did not push out a ukrainian prosecutor for investigating his son the washington post confirms  httpstcozqelrralex",negative,0.5573769211769104
7938,@SpeakerPelosi @democrats @HouseDemocrats @SenateDems @dnc #cnn #msnbc #biden #biden2020 #BidenHarris2020ToSaveAmerica #BidenHarris2020     https://t.co/Va2hIQulQz,speakerpelosi democrats housedemocrats senatedems dnc cnn msnbc biden biden2020 bidenharris2020tosaveamerica bidenharris2020     httpstcova2hiqulqz,neutral,0.8161463141441345
7939,@DanRather Seriously.  You just lost my respect.  We need to be bringing people together like #JoeBiden.  These comments are divisive.,danrather seriously  you just lost my respect  we need to be bringing people together like joebiden  these comments are divisive,negative,0.8497849702835083
7940,Goldman says short dollar as odds firm for a Biden win and a Covid vaccine https://t.co/nJieUKKYib via @markets So #Gold to rise if #JoeBiden wins? https://t.co/zudopSEKym https://t.co/NPJu0Ecgur https://t.co/jA5S1cDUkB https://t.co/OW28Kvm1Mg,goldman says short dollar as odds firm for a biden win and a covid vaccine httpstconjieukkyib via markets so gold to rise if joebiden wins httpstcozudopsekym httpstconpju0ecgur httpstcoja5s1cdukb httpstcoow28kvm1mg,neutral,0.7033472061157227
7941,Keep #KamalaHarris and #JoeBiden safe. https://t.co/X2XZ4LZ2FO,keep kamalaharris and joebiden safe httpstcox2xz4lz2fo,neutral,0.7559007406234741
7942,"Want to earn online without investment ⬇️⬇️
https://t.co/FqXQi65D6H
#USElection2020 #JoeBiden #jobseekers #job #WorkFromHome #fashion #Trending","want to earn online without investment 
httpstcofqxqi65d6h
uselection2020 joebiden jobseekers job workfromhome fashion trending",neutral,0.7274413108825684
7943,"@Independent What if @RudyGiuliani is afraid the Russians have a video of him in drag getting fresh with @realDonaldTrump, and that’s why he’s acting like a Russian agent?  Should we tell him? #RudyColludy #RudyIsARussianAsset #Biden https://t.co/nQsAD1j62x",independent what if rudygiuliani is afraid the russians have a video of him in drag getting fresh with realdonaldtrump and thats why hes acting like a russian agent  should we tell him rudycolludy rudyisarussianasset biden httpstconqsad1j62x,negative,0.5155574083328247
7944,"La #revue #scientifique Nature étrille #Trump dans une éditorial et annonce soutenir #Biden

https://t.co/ir114wIFkC","la revue scientifique nature trille trump dans une ditorial et annonce soutenir biden

httpstcoir114wifkc",neutral,0.8487809896469116
7945,"@mehdirhasan @ddale8 VOTE JOE or else.......

💙JOE will get us out of this hot mess we are in. 
@JoeBiden #JoeBiden https://t.co/hDXuluOB2M","mehdirhasan ddale8 vote joe or else

joe will get us out of this hot mess we are in 
joebiden joebiden httpstcohdxuluob2m",negative,0.529332160949707
7946,lmao...look how desperate they are to prop up a corrupt loser like #JoeBiden! https://t.co/Z1sXNKl0wq,lmaolook how desperate they are to prop up a corrupt loser like joebiden httpstcoz1sxnkl0wq,negative,0.8966504335403442
7947,@JoeBiden @KamalaHarris @maddow  @GovWhitmer #IoniaCountyMichigan Found my #Biden advertisement on the ground next to my mailbox. The #Trump advertisement was IN my mailbox. https://t.co/svmBaDX8tU,joebiden kamalaharris maddow  govwhitmer ioniacountymichigan found my biden advertisement on the ground next to my mailbox the trump advertisement was in my mailbox httpstcosvmbadx8tu,neutral,0.6783581972122192
7948,"Buy Joe Biden item in my redbubble shop,now! #redbubble#redbubbleshop #JoeBiden #Biden #BidenHarris2020ToSaveAmerica #PresidentialDebate #DebateNight #debate #BidenHarris2020 #tshirt #VoteBlueToSaveAmerica #VoteThemAllOu #VoteBlueToEndThisNightmare
https://t.co/l7HpVlGG9B","buy joe biden item in my redbubble shopnow redbubbleredbubbleshop joebiden biden bidenharris2020tosaveamerica presidentialdebate debatenight debate bidenharris2020 tshirt votebluetosaveamerica votethemallou votebluetoendthisnightmare
httpstcol7hpvlgg9b",neutral,0.8180707693099976
7949,"@kellr2010 Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020","kellr2010 hey everyone let the nbc top sponsors know you are boycotting them nbc caved into trump and will air his townhall around same time as biden has his tonight  anything for ratings
boycottnbc 
boycotttrumptownhall 
bidentownhall 
bidenharrislandslide2020",negative,0.5982900261878967
7950,"@RudyGiuliani @scomipbanhalal9 #censorship #TwitterCEO #TwitterCensorship 

#BidenCrimeFamily #Corrupt #HunterBiden #HunterBidensCrackpipe 
#Burisma #China #HunterBidensEmails #Biden #SleepyJoe

#Trump2020","rudygiuliani scomipbanhalal9 censorship twitterceo twittercensorship 

bidencrimefamily corrupt hunterbiden hunterbidenscrackpipe 
burisma china hunterbidensemails biden sleepyjoe

trump2020",negative,0.6068800687789917
7951,"@RabbiJill @MSNBC @NBCNews Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020","rabbijill msnbc nbcnews hey everyone let the nbc top sponsors know you are boycotting them nbc caved into trump and will air his townhall around same time as biden has his tonight  anything for ratings
boycottnbc 
boycotttrumptownhall 
bidentownhall 
bidenharrislandslide2020",negative,0.5727448463439941
7952,@SarahChampionMP If you support #Biden that mean you support #CCPChina #China,sarahchampionmp if you support biden that mean you support ccpchina china,neutral,0.8244107961654663
7953,"@Jack.... this is a story that must be told. Why are YOU trying to manipulate people's minds by not letting them see TRUTH!!!!! #HunterBiden and his father #JoeBiden are corrupt!! You know it and we know it!! Patriots, just look up Hunter Biden Ukrainian corruption!",jack this is a story that must be told why are you trying to manipulate peoples minds by not letting them see truth hunterbiden and his father joebiden are corrupt you know it and we know it patriots just look up hunter biden ukrainian corruption,negative,0.9093976616859436
7954,"19 días para las #Elecciones2020 DE #EEUU 🥳

¿Hablas español y apoyas a #Biden #Kamala y los demócratas? Te invitamos a ser voluntario del Programa de llamadas en español de la campaña, #LlamandoContigo. Informa y moviliza a nuestro electorado #Latinx https://t.co/yEiIAsnazf","19 das para las elecciones2020 de eeuu 

hablas espaol y apoyas a biden kamala y los demcratas te invitamos a ser voluntario del programa de llamadas en espaol de la campaa llamandocontigo informa y moviliza a nuestro electorado latinx httpstcoyeiiasnazf",neutral,0.8873716592788696
7955,"@WhiteHouse @POTUS Dear MAGA voters, welcome back to the light. There will be no ‘I told you so’s’, no need for explanations. You will be met with open arms, and harmonious voices. Welcome, and together we will all move forward. This is a great Nation. Let's all celebrate it, together. #Biden",whitehouse potus dear maga voters welcome back to the light there will be no i told you sos no need for explanations you will be met with open arms and harmonious voices welcome and together we will all move forward this is a great nation lets all celebrate it together biden,positive,0.9834179282188416
7956,@IngrahamAngle @TuckerCarlson @BonginoReport @CNN #JoeBiden #HunterBiden #China @realDonaldTrump @rickystokesnews https://t.co/AlUY84G5tW,ingrahamangle tuckercarlson bonginoreport cnn joebiden hunterbiden china realdonaldtrump rickystokesnews httpstcoaluy84g5tw,neutral,0.8547640442848206
7957,#Biden  #Biden2020  @nypost https://t.co/YbkEtcdks6,biden  biden2020  nypost httpstcoybketcdks6,neutral,0.8368528485298157
7958,"@mehdirhasan @ddale8 VOTE JOE or else.......
hearing words like this for the next four years.
Our ears can't take it.

💙JOE will get us out of this hot mess we are in. 
@JoeBiden #JoeBiden https://t.co/2xz0o6KtdT","mehdirhasan ddale8 vote joe or else
hearing words like this for the next four years
our ears cant take it

joe will get us out of this hot mess we are in 
joebiden joebiden httpstco2xz0o6ktdt",negative,0.7840978503227234
7959,@DavidJHarrisJr If you support #Biden that mean you support #CCPChina #China,davidjharrisjr if you support biden that mean you support ccpchina china,neutral,0.8533609509468079
7960,"Do you remember all the uproar the other week when #ABC said it would air a #Biden town hall? Remember all the Conservatives calling for a boycott of ABC as a result?? Yep, me neither. #NBCBlackout #TrumpDerangementSyndrome https://t.co/1UqqO7XTpU",do you remember all the uproar the other week when abc said it would air a biden town hall remember all the conservatives calling for a boycott of abc as a result yep me neither nbcblackout trumpderangementsyndrome httpstco1uqqo7xtpu,negative,0.6003897190093994
7961,"¿Derecha e izquierda? Vea de una vez por toda cuál es la diferencia entre #Trump y #Biden 
https://t.co/SosIBL8XUx","derecha e izquierda vea de una vez por toda cul es la diferencia entre trump y biden 
httpstcososibl8xux",neutral,0.8319410681724548
